Node Number	Total Deformation (m)
1842	4.65E-04
1843	4.96E-04
1844	4.52E-04
1845	5.34E-04
1846	5.64E-04
1847	5.07E-04
1848	4.01E-04
1849	4.37E-04
1850	4.23E-04
1851	5.27E-04
1852	5.63E-04
1853	5.21E-04
1854	4.28E-04
1855	1.50E-04
1856	4.38E-04
1857	1.17E-04
1858	1.64E-04
1859	4.35E-04
1860	2.56E-04
1861	1.79E-04
1862	4.59E-04
1863	3.11E-04
1864	2.95E-04
1865	3.72E-04
1866	4.09E-04
1867	3.71E-04
1868	3.52E-04
1869	3.89E-04
1870	9.96E-05
1871	2.85E-04
1872	5.73E-04
1873	5.83E-04
1874	5.97E-04
1875	5.65E-04
1876	5.72E-04
1877	5.87E-04
1878	5.80E-04
1879	6.21E-04
1880	5.78E-04
1881	5.95E-04
1882	5.86E-04
1883	0.2096
1884	0.19202
1885	0.20956
1886	0.19196
1887	0.20877
1888	0.19079
1889	0.20958
1890	0.192
1891	0.20935
1892	0.20905
1893	0.19165
1894	0.1912
1895	0.2092
1896	0.19143
1897	0.20924
1898	0.19149
1899	0.20876
1900	0.2092
1901	0.20931
1902	0.19079
1903	0.19143
1904	0.1916
1905	0.20905
1906	0.19121
1907	0.20891
1908	0.20957
1909	0.19101
1910	0.19198
1911	0.20891
1912	0.191
1913	0.20895
1914	0.20959
1915	0.19105
1916	0.192
1917	0.20883
1918	0.20879
1919	0.19089
1920	0.19082
1921	0.20947
1922	0.2095
1923	0.19183
1924	0.19187
1925	0.2096
1926	0.20916
1927	0.19202
1928	0.19137
1929	0.20877
1930	0.20908
1931	0.20935
1932	0.20927
1933	0.1908
1934	0.19126
1935	0.19165
1936	0.19154
1937	0.20959
1938	0.19201
1939	0.20956
1940	0.19196
1941	0.20894
1942	0.20898
1943	0.20924
1944	0.19105
1945	0.1911
1946	0.19148
1947	0.20882
1948	0.20947
1949	0.20938
1950	0.19086
1951	0.19183
1952	0.1917
1953	0.20931
1954	0.19159
1955	0.2088
1956	0.20928
1957	0.20957
1958	0.20912
1959	0.19084
1960	0.19154
1961	0.19198
1962	0.19131
1963	0.20938
1964	0.1917
1965	0.20877
1966	0.20912
1967	0.19079
1968	0.19132
1969	0.20882
1970	0.19086
1971	0.20883
1972	0.19089
1973	0.2088
1974	0.20954
1975	0.19084
1976	0.19194
1977	0.20886
1978	0.20878
1979	0.20959
1980	0.19093
1981	0.1908
1982	0.19201
1983	0.20886
1984	0.20941
1985	0.19093
1986	0.19175
1987	0.20878
1988	0.20916
1989	0.19082
1990	0.19137
1991	0.20888
1992	0.20941
1993	0.20944
1994	0.19097
1995	0.19175
1996	0.19179
1997	0.20877
1998	0.19079
1999	0.2095
2000	0.19187
2001	0.20888
2002	0.20944
2003	0.20952
2004	0.19096
2005	0.19179
2006	0.1919
2007	0.20954
2008	0.19193
2009	0.20952
2010	0.20909
2011	0.19191
2012	0.19126
2013	0.20901
2014	0.19115
2015	0.20901
2016	0.19115
2017	0.20898
2018	0.1911
2019	0.209
2020	0.209
2021	0.1929
2022	0.19289
2023	0.20896
2024	0.20897
2025	0.19285
2026	0.19283
2027	0.20826
2028	0.20826
2029	0.19169
2030	0.19169
2031	0.20898
2032	0.20899
2033	0.19288
2034	0.19287
2035	0.20879
2036	0.20876
2037	0.20852
2038	0.20849
2039	0.19251
2040	0.19256
2041	0.19207
2042	0.19212
2043	0.20866
2044	0.20863
2045	0.19229
2046	0.19234
2047	0.20866
2048	0.2087
2049	0.1924
2050	0.19235
2051	0.20826
2052	0.20863
2053	0.20873
2054	0.20876
2055	0.19169
2056	0.19229
2057	0.19251
2058	0.19246
2059	0.20849
2060	0.20853
2061	0.19213
2062	0.19207
2063	0.20838
2064	0.2084
2065	0.20898
2066	0.20897
2067	0.19193
2068	0.19188
2069	0.19285
2070	0.19287
2071	0.2084
2072	0.20837
2073	0.19188
2074	0.19192
2075	0.20843
2076	0.20899
2077	0.19197
2078	0.19289
2079	0.20833
2080	0.20831
2081	0.20828
2082	0.20827
2083	0.19178
2084	0.19181
2085	0.19171
2086	0.19173
2087	0.20887
2088	0.2089
2089	0.20892
2090	0.19274
2091	0.1927
2092	0.19277
2093	0.209
2094	0.20859
2095	0.19289
2096	0.19223
2097	0.20826
2098	0.20827
2099	0.20856
2100	0.20879
2101	0.20873
2102	0.20869
2103	0.19171
2104	0.1917
2105	0.19218
2106	0.19256
2107	0.1924
2108	0.19245
2109	0.20896
2110	0.19283
2111	0.20843
2112	0.20846
2113	0.19197
2114	0.19202
2115	0.20829
2116	0.2089
2117	0.20887
2118	0.20882
2119	0.19175
2120	0.1927
2121	0.19273
2122	0.19261
2123	0.20856
2124	0.19218
2125	0.20882
2126	0.19261
2127	0.20826
2128	0.20859
2129	0.1917
2130	0.19224
2131	0.20829
2132	0.20831
2133	0.19178
2134	0.19175
2135	0.20833
2136	0.19181
2137	0.20828
2138	0.20894
2139	0.19173
2140	0.1928
2141	0.20835
2142	0.19184
2143	0.20835
2144	0.20885
2145	0.19184
2146	0.19265
2147	0.20885
2148	0.19265
2149	0.20892
2150	0.19277
2151	0.20894
2152	0.1928
2153	0.20846
2154	0.19202
2155	0.20854
2156	0.20854
2157	0.20854
2158	0.19344
2159	0.19344
2160	0.19343
2161	0.20849
2162	0.20851
2163	0.20852
2164	0.19341
2165	0.19339
2166	0.19336
2167	0.20783
2168	0.20782
2169	0.20782
2170	0.19225
2171	0.19225
2172	0.19225
2173	0.20853
2174	0.19342
2175	0.20836
2176	0.20833
2177	0.2083
2178	0.2081
2179	0.20807
2180	0.20804
2181	0.19303
2182	0.19308
2183	0.19313
2184	0.1926
2185	0.19265
2186	0.1927
2187	0.20823
2188	0.2082
2189	0.20817
2190	0.19281
2191	0.19287
2192	0.19292
2193	0.2082
2194	0.20823
2195	0.20827
2196	0.19298
2197	0.19293
2198	0.19287
2199	0.20783
2200	0.20817
2201	0.2083
2202	0.20833
2203	0.19225
2204	0.19282
2205	0.19308
2206	0.19303
2207	0.20804
2208	0.20807
2209	0.2081
2210	0.19271
2211	0.19265
2212	0.1926
2213	0.20793
2214	0.20795
2215	0.20798
2216	0.20853
2217	0.20852
2218	0.20851
2219	0.19251
2220	0.19246
2221	0.19242
2222	0.19339
2223	0.19341
2224	0.19342
2225	0.20798
2226	0.20795
2227	0.20793
2228	0.19242
2229	0.19246
2230	0.1925
2231	0.208
2232	0.20854
2233	0.19255
2234	0.19343
2235	0.2079
2236	0.20788
2237	0.20787
2238	0.20785
2239	0.20784
2240	0.20783
2241	0.19232
2242	0.19235
2243	0.19238
2244	0.19226
2245	0.19228
2246	0.1923
2247	0.20841
2248	0.20843
2249	0.20846
2250	0.20848
2251	0.1933
2252	0.19326
2253	0.19322
2254	0.19333
2255	0.20813
2256	0.19276
2257	0.20783
2258	0.20784
2259	0.20813
2260	0.20835
2261	0.20826
2262	0.19228
2263	0.19226
2264	0.19276
2265	0.19313
2266	0.19298
2267	0.20849
2268	0.19336
2269	0.20801
2270	0.19255
2271	0.20846
2272	0.20843
2273	0.20841
2274	0.20838
2275	0.19322
2276	0.19326
2277	0.1933
2278	0.19318
2279	0.20838
2280	0.19318
2281	0.20785
2282	0.20786
2283	0.20788
2284	0.19235
2285	0.19232
2286	0.1923
2287	0.2079
2288	0.19238
2289	0.20848
2290	0.19334
2291	0.20819
2292	0.2082
2293	0.2082
2294	0.2082
2295	0.19377
2296	0.19377
2297	0.19377
2298	0.19376
2299	0.20814
2300	0.20816
2301	0.20817
2302	0.20819
2303	0.19375
2304	0.19373
2305	0.19371
2306	0.19368
2307	0.20748
2308	0.20747
2309	0.20747
2310	0.20747
2311	0.19259
2312	0.19258
2313	0.19259
2314	0.19259
2315	0.20802
2316	0.208
2317	0.20797
2318	0.20793
2319	0.20777
2320	0.20773
2321	0.2077
2322	0.20767
2323	0.19334
2324	0.19339
2325	0.19344
2326	0.19349
2327	0.19291
2328	0.19296
2329	0.19301
2330	0.19306
2331	0.2079
2332	0.20787
2333	0.20784
2334	0.2078
2335	0.19312
2336	0.19317
2337	0.19323
2338	0.19328
2339	0.20784
2340	0.20787
2341	0.2079
2342	0.20794
2343	0.19334
2344	0.19328
2345	0.19323
2346	0.19318
2347	0.20748
2348	0.2078
2349	0.20797
2350	0.208
2351	0.19259
2352	0.19312
2353	0.19344
2354	0.19339
2355	0.20767
2356	0.2077
2357	0.20774
2358	0.20777
2359	0.19307
2360	0.19301
2361	0.19296
2362	0.19291
2363	0.20756
2364	0.20759
2365	0.20762
2366	0.20764
2367	0.20819
2368	0.20819
2369	0.20817
2370	0.20816
2371	0.19287
2372	0.19282
2373	0.19278
2374	0.19274
2375	0.19371
2376	0.19373
2377	0.19375
2378	0.19376
2379	0.20764
2380	0.20761
2381	0.20759
2382	0.20756
2383	0.19274
2384	0.19278
2385	0.19282
2386	0.19286
2387	0.20754
2388	0.20752
2389	0.20751
2390	0.20749
2391	0.20748
2392	0.19265
2393	0.19267
2394	0.1927
2395	0.19261
2396	0.19262
2397	0.20805
2398	0.20808
2399	0.2081
2400	0.20812
2401	0.19365
2402	0.19361
2403	0.19358
2404	0.19353
2405	0.20748
2406	0.20749
2407	0.20802
2408	0.19262
2409	0.19261
2410	0.19349
2411	0.20814
2412	0.19368
2413	0.20812
2414	0.2081
2415	0.20808
2416	0.20805
2417	0.19353
2418	0.19357
2419	0.19361
2420	0.19365
2421	0.2075
2422	0.20752
2423	0.20754
2424	0.1927
2425	0.19267
2426	0.19265
2427	0.2079
2428	0.20791
2429	0.20791
2430	0.20791
2431	0.20791
2432	0.19402
2433	0.19403
2434	0.19403
2435	0.19402
2436	0.19401
2437	0.20784
2438	0.20786
2439	0.20788
2440	0.20789
2441	0.194
2442	0.19398
2443	0.19395
2444	0.19392
2445	0.20717
2446	0.20717
2447	0.20716
2448	0.20716
2449	0.20717
2450	0.19286
2451	0.19285
2452	0.19285
2453	0.19286
2454	0.19287
2455	0.20775
2456	0.20772
2457	0.20769
2458	0.20765
2459	0.20762
2460	0.20749
2461	0.20745
2462	0.20742
2463	0.20738
2464	0.20735
2465	0.19357
2466	0.19362
2467	0.19367
2468	0.19372
2469	0.19377
2470	0.19315
2471	0.1932
2472	0.19325
2473	0.1933
2474	0.19335
2475	0.20759
2476	0.20755
2477	0.20752
2478	0.19341
2479	0.19346
2480	0.19352
2481	0.20752
2482	0.20756
2483	0.20759
2484	0.20762
2485	0.20766
2486	0.19362
2487	0.19357
2488	0.19352
2489	0.19347
2490	0.19341
2491	0.20717
2492	0.20749
2493	0.20769
2494	0.20772
2495	0.19287
2496	0.19336
2497	0.19372
2498	0.19368
2499	0.20736
2500	0.20739
2501	0.20742
2502	0.20745
2503	0.1933
2504	0.19325
2505	0.1932
2506	0.19315
2507	0.20725
2508	0.20727
2509	0.2073
2510	0.20733
2511	0.2079
2512	0.20789
2513	0.20788
2514	0.20786
2515	0.19311
2516	0.19306
2517	0.19302
2518	0.19299
2519	0.19395
2520	0.19398
2521	0.19399
2522	0.19401
2523	0.20732
2524	0.20729
2525	0.20727
2526	0.20725
2527	0.19298
2528	0.19302
2529	0.19306
2530	0.1931
2531	0.20723
2532	0.20721
2533	0.20719
2534	0.20718
2535	0.1929
2536	0.19292
2537	0.19295
2538	0.19288
2539	0.20775
2540	0.20777
2541	0.2078
2542	0.20782
2543	0.19389
2544	0.19385
2545	0.19381
2546	0.19377
2547	0.20718
2548	0.20719
2549	0.1929
2550	0.19288
2551	0.20784
2552	0.19392
2553	0.20782
2554	0.2078
2555	0.20777
2556	0.19381
2557	0.19385
2558	0.19389
2559	0.20721
2560	0.20723
2561	0.19295
2562	0.19292
2563	0.20762
2564	0.20763
2565	0.20763
2566	0.20763
2567	0.20763
2568	0.20763
2569	0.19427
2570	0.19428
2571	0.19428
2572	0.19428
2573	0.19427
2574	0.19426
2575	0.20755
2576	0.20757
2577	0.20759
2578	0.20761
2579	0.19424
2580	0.19422
2581	0.1942
2582	0.19417
2583	0.20688
2584	0.20688
2585	0.20687
2586	0.20687
2587	0.20687
2588	0.20688
2589	0.19312
2590	0.19312
2591	0.19311
2592	0.19312
2593	0.19313
2594	0.19314
2595	0.20748
2596	0.20745
2597	0.20742
2598	0.20739
2599	0.20735
2600	0.20732
2601	0.20722
2602	0.20718
2603	0.20715
2604	0.20711
2605	0.20708
2606	0.20705
2607	0.1938
2608	0.19386
2609	0.19391
2610	0.19396
2611	0.19401
2612	0.19405
2613	0.19339
2614	0.19344
2615	0.19348
2616	0.19354
2617	0.19359
2618	0.19364
2619	0.20729
2620	0.20725
2621	0.1937
2622	0.19375
2623	0.20722
2624	0.20725
2625	0.20729
2626	0.20732
2627	0.20736
2628	0.20739
2629	0.19391
2630	0.19386
2631	0.19381
2632	0.19375
2633	0.1937
2634	0.19365
2635	0.20688
2636	0.20718
2637	0.20742
2638	0.20745
2639	0.19314
2640	0.19359
2641	0.19401
2642	0.19396
2643	0.20705
2644	0.20708
2645	0.20711
2646	0.20715
2647	0.19354
2648	0.19349
2649	0.19344
2650	0.19339
2651	0.20695
2652	0.20697
2653	0.20699
2654	0.20702
2655	0.20762
2656	0.20761
2657	0.20759
2658	0.20757
2659	0.19335
2660	0.19331
2661	0.19327
2662	0.19323
2663	0.19419
2664	0.19422
2665	0.19424
2666	0.19426
2667	0.20702
2668	0.20699
2669	0.20697
2670	0.20695
2671	0.19323
2672	0.19327
2673	0.1933
2674	0.19334
2675	0.20693
2676	0.20691
2677	0.2069
2678	0.19315
2679	0.19318
2680	0.1932
2681	0.20748
2682	0.20751
2683	0.20753
2684	0.19413
2685	0.19409
2686	0.19405
2687	0.20689
2688	0.20691
2689	0.19318
2690	0.19315
2691	0.20755
2692	0.19416
2693	0.20753
2694	0.20751
2695	0.19409
2696	0.19413
2697	0.20693
2698	0.1932
2699	0.20733
2700	0.20734
2701	0.20735
2702	0.20735
2703	0.20735
2704	0.20735
2705	0.20734
2706	0.19454
2707	0.19455
2708	0.19455
2709	0.19456
2710	0.19455
2711	0.19454
2712	0.19453
2713	0.20726
2714	0.20728
2715	0.2073
2716	0.20732
2717	0.19451
2718	0.19448
2719	0.19446
2720	0.19442
2721	0.2066
2722	0.20659
2723	0.20658
2724	0.20658
2725	0.20658
2726	0.20658
2727	0.20659
2728	0.19341
2729	0.1934
2730	0.1934
2731	0.1934
2732	0.1934
2733	0.19341
2734	0.19343
2735	0.20721
2736	0.20718
2737	0.20715
2738	0.20712
2739	0.20709
2740	0.20705
2741	0.20702
2742	0.20695
2743	0.20691
2744	0.20688
2745	0.20684
2746	0.20681
2747	0.20677
2748	0.20674
2749	0.19405
2750	0.19411
2751	0.19416
2752	0.19421
2753	0.19426
2754	0.1943
2755	0.19435
2756	0.19365
2757	0.19369
2758	0.19374
2759	0.19379
2760	0.19384
2761	0.19389
2762	0.19395
2763	0.20698
2764	0.194
2765	0.20691
2766	0.20695
2767	0.20698
2768	0.20702
2769	0.20705
2770	0.20709
2771	0.20712
2772	0.19421
2773	0.19416
2774	0.19411
2775	0.19406
2776	0.194
2777	0.19395
2778	0.1939
2779	0.2066
2780	0.20688
2781	0.20715
2782	0.20718
2783	0.19343
2784	0.19384
2785	0.1943
2786	0.19426
2787	0.20675
2788	0.20678
2789	0.20681
2790	0.20684
2791	0.19379
2792	0.19374
2793	0.1937
2794	0.19365
2795	0.20664
2796	0.20667
2797	0.20669
2798	0.20672
2799	0.20733
2800	0.20732
2801	0.2073
2802	0.20728
2803	0.19361
2804	0.19357
2805	0.19353
2806	0.1935
2807	0.19445
2808	0.19448
2809	0.19451
2810	0.19452
2811	0.20672
2812	0.20669
2813	0.20667
2814	0.20664
2815	0.1935
2816	0.19353
2817	0.19357
2818	0.1936
2819	0.20663
2820	0.20661
2821	0.19345
2822	0.19347
2823	0.20721
2824	0.20724
2825	0.19439
2826	0.19435
2827	0.20661
2828	0.20663
2829	0.19347
2830	0.19345
2831	0.20726
2832	0.19442
2833	0.20724
2834	0.19439
2835	0.20704
2836	0.20705
2837	0.20706
2838	0.20706
2839	0.20706
2840	0.20706
2841	0.20706
2842	0.20705
2843	0.19482
2844	0.19483
2845	0.19484
2846	0.19484
2847	0.19484
2848	0.19483
2849	0.19482
2850	0.1948
2851	0.20696
2852	0.20698
2853	0.207
2854	0.20702
2855	0.19478
2856	0.19476
2857	0.19473
2858	0.19469
2859	0.20631
2860	0.2063
2861	0.20629
2862	0.20628
2863	0.20628
2864	0.20628
2865	0.20629
2866	0.2063
2867	0.19371
2868	0.1937
2869	0.19369
2870	0.19369
2871	0.19369
2872	0.1937
2873	0.19371
2874	0.19373
2875	0.20693
2876	0.20691
2877	0.20688
2878	0.20684
2879	0.20681
2880	0.20678
2881	0.20674
2882	0.20671
2883	0.20667
2884	0.20664
2885	0.2066
2886	0.20656
2887	0.20653
2888	0.2065
2889	0.20646
2890	0.20644
2891	0.19432
2892	0.19437
2893	0.19442
2894	0.19447
2895	0.19452
2896	0.19457
2897	0.19461
2898	0.19465
2899	0.19392
2900	0.19396
2901	0.19401
2902	0.19406
2903	0.19411
2904	0.19416
2905	0.19421
2906	0.19426
2907	0.2066
2908	0.20664
2909	0.20667
2910	0.20671
2911	0.20674
2912	0.20678
2913	0.20681
2914	0.20685
2915	0.19452
2916	0.19447
2917	0.19442
2918	0.19437
2919	0.19432
2920	0.19427
2921	0.19421
2922	0.19416
2923	0.20631
2924	0.20657
2925	0.20688
2926	0.20691
2927	0.19373
2928	0.19411
2929	0.19461
2930	0.19457
2931	0.20644
2932	0.20647
2933	0.2065
2934	0.20653
2935	0.19406
2936	0.19401
2937	0.19397
2938	0.19392
2939	0.20634
2940	0.20636
2941	0.20638
2942	0.20641
2943	0.20704
2944	0.20702
2945	0.207
2946	0.20698
2947	0.19388
2948	0.19384
2949	0.19381
2950	0.19378
2951	0.19472
2952	0.19475
2953	0.19478
2954	0.1948
2955	0.20641
2956	0.20638
2957	0.20636
2958	0.20634
2959	0.19378
2960	0.19381
2961	0.19384
2962	0.19388
2963	0.20632
2964	0.19375
2965	0.20693
2966	0.19465
2967	0.20632
2968	0.19375
2969	0.20696
2970	0.19469
2971	0.20674
2972	0.20675
2973	0.20676
2974	0.20677
2975	0.20677
2976	0.20677
2977	0.20677
2978	0.20676
2979	0.20675
2980	0.1951
2981	0.19512
2982	0.19513
2983	0.19513
2984	0.19513
2985	0.19513
2986	0.19512
2987	0.1951
2988	0.19509
2989	0.20665
2990	0.20668
2991	0.2067
2992	0.20672
2993	0.19506
2994	0.19503
2995	0.195
2996	0.19497
2997	0.20602
2998	0.206
2999	0.20599
3000	0.20599
3001	0.20598
3002	0.20598
3003	0.20599
3004	0.20599
3005	0.206
3006	0.19402
3007	0.19401
3008	0.194
3009	0.19399
3010	0.19399
3011	0.194
3012	0.19401
3013	0.19402
3014	0.19404
3015	0.20665
3016	0.20663
3017	0.2066
3018	0.20657
3019	0.20654
3020	0.2065
3021	0.20647
3022	0.20643
3023	0.20639
3024	0.20636
3025	0.20632
3026	0.20629
3027	0.20625
3028	0.20622
3029	0.20618
3030	0.20615
3031	0.20612
3032	0.19459
3033	0.19464
3034	0.19469
3035	0.19474
3036	0.19479
3037	0.19484
3038	0.19488
3039	0.19493
3040	0.19496
3041	0.1942
3042	0.19424
3043	0.19428
3044	0.19433
3045	0.19438
3046	0.19443
3047	0.19448
3048	0.19453
3049	0.20629
3050	0.20632
3051	0.20636
3052	0.2064
3053	0.20643
3054	0.20647
3055	0.2065
3056	0.20654
3057	0.20657
3058	0.19484
3059	0.19479
3060	0.19474
3061	0.19469
3062	0.19464
3063	0.19459
3064	0.19454
3065	0.19448
3066	0.19443
3067	0.20602
3068	0.20625
3069	0.2066
3070	0.20663
3071	0.19404
3072	0.19438
3073	0.19493
3074	0.19488
3075	0.20612
3076	0.20615
3077	0.20619
3078	0.20622
3079	0.19433
3080	0.19429
3081	0.19424
3082	0.1942
3083	0.20603
3084	0.20605
3085	0.20607
3086	0.2061
3087	0.20674
3088	0.20672
3089	0.2067
3090	0.20668
3091	0.19416
3092	0.19412
3093	0.19409
3094	0.19406
3095	0.195
3096	0.19503
3097	0.19506
3098	0.19508
3099	0.2061
3100	0.20607
3101	0.20605
3102	0.20603
3103	0.19406
3104	0.19409
3105	0.19412
3106	0.19416
3107	0.20644
3108	0.20645
3109	0.20646
3110	0.20647
3111	0.20648
3112	0.20648
3113	0.20648
3114	0.20647
3115	0.20646
3116	0.20645
3117	0.19538
3118	0.1954
3119	0.19541
3120	0.19542
3121	0.19542
3122	0.19542
3123	0.19542
3124	0.1954
3125	0.19539
3126	0.19537
3127	0.20635
3128	0.20637
3129	0.2064
3130	0.20642
3131	0.19534
3132	0.19531
3133	0.19528
3134	0.19524
3135	0.20572
3136	0.20571
3137	0.2057
3138	0.20569
3139	0.20568
3140	0.20568
3141	0.20568
3142	0.20569
3143	0.2057
3144	0.20571
3145	0.19433
3146	0.19431
3147	0.1943
3148	0.1943
3149	0.19429
3150	0.1943
3151	0.1943
3152	0.19432
3153	0.19433
3154	0.19435
3155	0.20637
3156	0.20635
3157	0.20632
3158	0.20629
3159	0.20626
3160	0.20622
3161	0.20619
3162	0.20615
3163	0.20612
3164	0.20608
3165	0.20604
3166	0.20601
3167	0.20597
3168	0.20594
3169	0.2059
3170	0.20587
3171	0.20584
3172	0.20581
3173	0.19486
3174	0.19491
3175	0.19496
3176	0.19501
3177	0.19506
3178	0.19511
3179	0.19516
3180	0.1952
3181	0.19524
3182	0.19528
3183	0.19448
3184	0.19452
3185	0.19456
3186	0.1946
3187	0.19465
3188	0.1947
3189	0.19475
3190	0.1948
3191	0.20597
3192	0.20601
3193	0.20605
3194	0.20608
3195	0.20612
3196	0.20616
3197	0.20619
3198	0.20623
3199	0.20626
3200	0.20629
3201	0.19516
3202	0.19511
3203	0.19506
3204	0.19501
3205	0.19496
3206	0.19491
3207	0.19486
3208	0.19481
3209	0.19476
3210	0.19471
3211	0.20572
3212	0.20594
3213	0.20632
3214	0.19435
3215	0.19466
3216	0.1952
3217	0.20581
3218	0.20584
3219	0.20587
3220	0.2059
3221	0.19461
3222	0.19456
3223	0.19452
3224	0.19448
3225	0.20574
3226	0.20576
3227	0.20579
3228	0.20644
3229	0.20642
3230	0.2064
3231	0.19444
3232	0.19441
3233	0.19438
3234	0.19531
3235	0.19534
3236	0.19536
3237	0.20579
3238	0.20576
3239	0.20574
3240	0.19438
3241	0.19441
3242	0.19444
3243	0.20614
3244	0.20615
3245	0.20617
3246	0.20618
3247	0.20618
3248	0.20619
3249	0.20619
3250	0.20618
3251	0.20618
3252	0.20617
3253	0.20615
3254	0.19567
3255	0.19569
3256	0.1957
3257	0.19571
3258	0.19571
3259	0.19572
3260	0.19571
3261	0.1957
3262	0.19569
3263	0.19567
3264	0.19565
3265	0.20604
3266	0.20607
3267	0.20609
3268	0.20612
3269	0.19562
3270	0.19559
3271	0.19555
3272	0.19551
3273	0.20543
3274	0.20542
3275	0.2054
3276	0.20539
3277	0.20539
3278	0.20538
3279	0.20538
3280	0.20539
3281	0.20539
3282	0.2054
3283	0.20542
3284	0.19464
3285	0.19462
3286	0.19461
3287	0.1946
3288	0.19459
3289	0.19459
3290	0.1946
3291	0.19461
3292	0.19462
3293	0.19464
3294	0.19467
3295	0.20609
3296	0.20607
3297	0.20604
3298	0.20601
3299	0.20598
3300	0.20595
3301	0.20591
3302	0.20588
3303	0.20584
3304	0.2058
3305	0.20577
3306	0.20573
3307	0.20569
3308	0.20566
3309	0.20562
3310	0.20559
3311	0.20556
3312	0.20553
3313	0.2055
3314	0.19513
3315	0.19518
3316	0.19523
3317	0.19528
3318	0.19533
3319	0.19538
3320	0.19543
3321	0.19547
3322	0.19551
3323	0.19555
3324	0.19559
3325	0.19476
3326	0.19479
3327	0.19484
3328	0.19488
